marketplace_id,Player,Team,Position,Position Group,Play_Type,Season,Week,Moment_Date,Game Outcome,won_game,Description only (Moment TD),Conservative (In-game TD),Conservative (Moment TD),Best Guess: (In-game TD),Best Guess (Moment TD),Moment_Tier,Rarity,Moment_Description,NFLALLDAY_ASSETS_URL,Total_Circulation,Price,tx_id,site
766,Deebo Samuel,San Francisco 49ers,All,All,Rush,2021,19,2022-01-16 00:00:00.000,Win,True,False,True,True,True,True,RARE,1,"Deebo Samuel took the handoff out of the shotgun here and, just as it looked like he'd be brought down somewhere amidst the cloud of defenders along the near sideline, he cut it back toward the middle of the field and emerged untouched. One more cut between two Dallas defenders, a burst of speed, and he was gone for six. Samuel carried the ball 10 times for 72 yards and caught three passes for 38 yards in San Francisco's 23-17 victory over Dallas on Jan. 16, 2022. ",https://assets.nflallday.com/editions/super_wild_card_weekend/f9108506-fc28-4d00-ae4f-7f298f81ddc6/play_f9108506-fc28-4d00-ae4f-7f298f81ddc6_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,122.71698113207547,106,https://nflallday.com/listing/moment/766
767,Shaquil Barrett,Tampa Bay Buccaneers,All,All,Interception,2021,19,2022-01-16 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"Shaquil Barrett only needed one hand to reach up and snag this interception out of the air in the third quarter. Quarterback Jalen Hurts had tried to float it over Barrett's head but didn't get enough air underneath it and Barrett forced the turnover. A short return gave the ball back to Tampa Bay's offense, starting in Eagles territory. The Buccaneers would go on to win, 31-15, on Jan. 16, 2022.",https://assets.nflallday.com/editions/super_wild_card_weekend/e859fa86-d9e9-4c02-9e76-ef30d68a8e59/play_e859fa86-d9e9-4c02-9e76-ef30d68a8e59_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,65.48453608247422,291,https://nflallday.com/listing/moment/767
768,Mike Evans,Tampa Bay Buccaneers,All,All,Reception,2021,19,2022-01-16 00:00:00.000,Win,True,False,True,True,True,True,RARE,1,"Mike Evans created separation from his defender as he streaked across the field on this route, pulling in the pass from Tom Brady, sneaking out of the reach of a diving tackle, and flipping into the end zone for the score. Evans caught nine passes for 117 yards and this score in Tampa Bay's 31-15 victory over Philadelphia on Jan. 16, 2022.",https://assets.nflallday.com/editions/super_wild_card_weekend/1efd4aff-fd88-4d41-a307-4e5642ac3d86/play_1efd4aff-fd88-4d41-a307-4e5642ac3d86_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,148.3388704318937,301,https://nflallday.com/listing/moment/768
769,Micah Hyde,Buffalo Bills,All,All,Interception,2021,19,2022-01-15 00:00:00.000,Win,True,False,,False,False,False,LEGENDARY,2,"Micah Hyde closed the gap quickly as he came over the top to help in coverage on this deep pass from Mac Jones. Tracking the ball over his shoulder, he pulled in the interception in the end zone on what would have been an impressive grab even for a wide receiver, let alone a defensive back. Hyde added two total tackles in the game, a 47-17 Buffalo win over New England on Jan. 15, 2022.",https://assets.nflallday.com/editions/super_wild_card_weekend/36a8b82b-0b2e-4048-91c1-01c82c790098/play_36a8b82b-0b2e-4048-91c1-01c82c790098_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,56,848.6666666666666,6,https://nflallday.com/listing/moment/769
774,Josh Allen,Buffalo Bills,All,All,Rush,2021,Divisional,2022-01-23 00:00:00.000,Loss,False,True,False,False,False,False,COMMON,0,"Fourth down. Four yards to go. Under three minutes to play. Josh Allen kept Buffalo's hopes alive with this dipping, dodging scramble toward the near sideline that picked up just enough for the first down. The Bills would score a touchdown on the drive to take the lead, part of a wild back-and-forth final stretch in regulation before the game went to overtime. Buffalo would ultimately fall in the extra session, 42-36, but Allen put on a masterful performance. He finished 27-of-37 passing for 329 yards with four touchdowns and no interceptions through the air, to go along with 11 carries for 68 yards on the ground in the Jan. 23, 2022 defeat.",https://assets.nflallday.com/editions/divisional_round/7572bfb4-bf2b-48a8-8fe9-9aefc932b6c8/play_7572bfb4-bf2b-48a8-8fe9-9aefc932b6c8_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,54.040172166427546,1394,https://nflallday.com/listing/moment/774
776,Ja'Marr Chase,Cincinnati Bengals,All,All,Reception,2021,Divisional,2022-01-22 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Ja'Marr Chase eluded a defender almost immediately after taking this screen pass. In front of him? A lot of open space. With a blocker in front, he jetted up the far sideline and into Tennessee territory for a gain of 57 yards. Cincinnati would add a field goal on the drive to extend its first-quarter lead and would go on to win, 19-16, over the Titans on Jan. 22, 2022. Chase caught five passes for 109 yards in the victory.",https://assets.nflallday.com/editions/divisional_round/eaeda1ec-a526-4ba4-83dc-86c2b6d3c516/play_eaeda1ec-a526-4ba4-83dc-86c2b6d3c516_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,46.859969558599694,657,https://nflallday.com/listing/moment/776
777,Joe Mixon,Cincinnati Bengals,All,All,Rush,2021,Divisional,2022-01-22 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Joe Mixon saw congestion ahead of him on this run, so he cut it back to the far sideline and found a lot of open space. He added a bit of flair as he slipped past the goal line for the 16-yard score, extending Cincinnati's lead in the third quarter. Mixon carried the ball 14 times for 54 yards and this touchdown and caught six passes for 51 yards in the Bengals' 19-16 victory on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/d4980801-670e-4e66-af7d-139ead02148d/play_d4980801-670e-4e66-af7d-139ead02148d_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,24.79819004524887,1105,https://nflallday.com/listing/moment/777
778,Aaron Jones,Green Bay Packers,All,All,Reception,2021,Divisional,2022-01-22 00:00:00.000,Loss,False,False,False,False,False,False,COMMON,0,"No defender picked up Aaron Jones as he came out of the backfield on this wheel route and Aaron Rodgers recognized it, lofting a pass down the near sideline to a wide-open Jones for the completion. Jones made the catch near midfield, regained his balance and took off, pushing into San Francisco territory before being taken down inside the red zone for a gain of 75 yards. Jones caught nine passes for 129 yards and carried the ball 12 times for 41 yards in Green Bay's 13-10 loss to the 49ers on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/fc4b14f6-5d31-487a-ac6e-00fde2f57b68/play_fc4b14f6-5d31-487a-ac6e-00fde2f57b68_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,24.592733417828473,2367,https://nflallday.com/listing/moment/778
779,Mecole Hardman,Kansas City Chiefs,All,All,Rush,2021,Divisional,2022-01-23 00:00:00.000,Win,True,False,True,True,True,True,COMMON,0,"Mecole Hardman appeared to be stuck on the far sideline, surrounded by a cloud of white Buffalo jerseys. But a hesitation move and a burst of speed through the crowd saw him emerge with a path to the end zone. He turned on the jets, dove for the pylon, and reached the ball over the goal line for the 25-yard score. Hardman carried the ball twice for 31 yards and this score and caught one pass for 26 yards in Kansas City's 42-36 overtime victory over the Bills on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/cde2cdf5-8591-461a-a6e5-5d5a5f7d504f/play_cde2cdf5-8591-461a-a6e5-5d5a5f7d504f_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,12.738473167044596,1323,https://nflallday.com/listing/moment/779
780,Patrick Mahomes II,Kansas City Chiefs,All,All,Rush,2021,Divisional,2022-01-23 00:00:00.000,Win,True,True,,True,True,True,COMMON,0,"No receivers were open as Patrick Mahomes II dropped back to pass, looking for five yards and a first down. So, he tucked it in, took it himself, and wouldn't settle for just the first. Scampering up the far sideline, Mahomes passed the first-down marker and dove for the end zone, extending the ball across the goal line for the score. An extra point would tie the game late in the first quarter. Mahomes was masterful against Buffalo, completing 33-of-44 passes for 378 yards and three touchdowns to go along with seven carries for 69 yards and this score. Kansas City would win in overtime, 42-36, on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/3a608fe0-3069-4a59-b5d7-bc45bb6bcdb0/play_3a608fe0-3069-4a59-b5d7-bc45bb6bcdb0_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,70.73839662447257,948,https://nflallday.com/listing/moment/780
781,Travis Kelce,Kansas City Chiefs,All,All,Reception,2021,Divisional,2022-01-23 00:00:00.000,Win,True,False,True,True,True,True,COMMON,0,"Travis Kelce was matched up on a linebacker in the end zone here, adjusting perfectly to this back-shoulder pass from Patrick Mahomes II and tapping two feet inside the boundary to complete the catch. The score gave Kansas City a 42-36 overtime victory and earned them a spot in the AFC Championship Game. Kelce caught eight passes for 96 yards and this score in the win. ",https://assets.nflallday.com/editions/divisional_round/ad1bb8db-8fdd-47b7-be28-52bd24238473/play_ad1bb8db-8fdd-47b7-be28-52bd24238473_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,51.75233022636485,1502,https://nflallday.com/listing/moment/781
782,Von Miller,Los Angeles Rams,All,All,Strip Sack,2021,Divisional,2022-01-23 00:00:00.000,Win,True,False,,False,False,False,COMMON,0,"Tom Brady didn't see Von Miller as he burst around the edge, who then swiped down and forced a fumble on this strip sack. He recovered it himself, as well, giving the ball back to the Los Angeles offense with a readymade possession in Tampa Bay territory. Miller tallied four total tackles in the Rams' 30-27 win over the Buccaneers on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/e20971b3-78a5-4659-bc3f-c2b4e6ec51cd/play_e20971b3-78a5-4659-bc3f-c2b4e6ec51cd_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,16.380585516178737,649,https://nflallday.com/listing/moment/782
783,George Kittle,San Francisco 49ers,All,All,Reception,2021,Divisional,2022-01-22 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Blanketed by a defender, running out of space along the sideline, and using just one hand, George Kittle somehow pulled in this pass and got to feet inbounds to complete the catch for the first down. Kittle caught four passes for 63 yards in the game, a 13-10 San Francisco win over Green Bay on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/1f74ab08-1cef-496c-ae42-b6940aaf2d7b/play_1f74ab08-1cef-496c-ae42-b6940aaf2d7b_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,13.602288984263232,699,https://nflallday.com/listing/moment/783
784,Jimmie Ward,San Francisco 49ers,All,All,Blocked Kick,2021,Divisional,2022-01-22 00:00:00.000,Win,True,True,,False,True,False,COMMON,0,"Green Bay was looking to push its lead to two possessions before the half, lining up for a 39-yard field goal attempt. Jimmie Ward had other ideas. Darting through the left side of the line, he blocked the kick and kept the San Francisco deficit at just a touchdown going into the break. Ward added four total tackles in the game, a 13-10 49ers win over the Packers on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/1c2b16ad-5bb2-44a8-9ae8-1cf5bbcb05f3/play_1c2b16ad-5bb2-44a8-9ae8-1cf5bbcb05f3_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,7.889041095890411,730,https://nflallday.com/listing/moment/784
786,A.J. Brown,Tennessee Titans,All,All,Reception,2021,Divisional,2022-01-22 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Blanketed by two defenders near the pylon along the far sideline, A.J. Brown needed only one hand to pull in this spectacular 33-yard touchdown. After an extra point, the game was tied late in the third quarter. Brown caught five passes on the day for 142 yards and this score in Tennessee's 19-16 loss to Cincinnati on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/f1dfc621-8672-45d5-8c8d-a92f8ad0dce7/play_f1dfc621-8672-45d5-8c8d-a92f8ad0dce7_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,34.82935393258427,1424,https://nflallday.com/listing/moment/786
787,Logan Wilson,Cincinnati Bengals,All,All,Interception,2021,Divisional,2022-01-22 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"Logan Wilson turned the tables on the Titans, who were driving for the win with under 0:30 to play. This pass from quarterback Ryan Tannehill was tipped up into the air and Wilson pulled it in for the interception near midfield, giving the ball back to the Cincinnati offense with a chance to win it. The Bengals did just that, advancing into Tennessee territory and setting up kicker Evan McPherson, who knocked through the game-winning field goal as time expired. Cincinnati advanced to the AFC Championship Game with a 19-16 victory on Jan. 22, 2022. Wilson added eight total tackles in the win.",https://assets.nflallday.com/editions/divisional_round/df633bc4-9265-4725-81c4-6d6798c6c462/play_df633bc4-9265-4725-81c4-6d6798c6c462_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,53.45161290322581,93,https://nflallday.com/listing/moment/787
788,Tyreek Hill,Kansas City Chiefs,All,All,Reception,2021,Divisional,2022-01-23 00:00:00.000,Win,True,False,True,True,True,True,RARE,1,"Tyreek Hill caught this near midfield across the middle and did what he does best from there. Dipping and dodging between defenders before turning on the jets, he took it in for the 64-yard score to take the lead back for the Chiefs with just over a minute to play. Hill caught 11 passes for 150 yards and this score in a 42-36 Kansas City victory over Buffalo in overtime on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/b691fe9a-f112-4a41-877a-954064238bf7/play_b691fe9a-f112-4a41-877a-954064238bf7_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,174.03883495145632,103,https://nflallday.com/listing/moment/788
789,Cooper Kupp,Los Angeles Rams,All,All,Reception,2021,Divisional,2022-01-23 00:00:00.000,Win,True,False,True,True,True,True,RARE,1,"Cooper Kupp was uncovered as he ran down the far sideline and Matthew Stafford spotted him, floating this pass to him as the receiver found an open space in the defense. A Kupp juke at the 20-yard line shook a would-be tackler and he took it in for the 70-yard score. Kupp caught nine passes for 183 yards and this score on the day in a 30-27 win over Tampa Bay on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/f40d299c-b73d-4d09-82f0-315335ac46bb/play_f40d299c-b73d-4d09-82f0-315335ac46bb_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,207.81428571428572,70,https://nflallday.com/listing/moment/789
791,Tom Brady,Tampa Bay Buccaneers,All,All,Pass,2021,Divisional,2022-01-23 00:00:00.000,Loss,False,True,True,True,True,True,RARE,1,"Trailing by two touchdowns with under four minutes to play in the game, the Buccaneers needed a big play. Tom Brady delivered when he launched this one deep down the field into the waiting arms of wide receiver Mike Evans in stride, who had gotten a step on his defender around the 10-yard line. Evans did the rest to take it in for the 55-yard score. Brady was 30-of-54 for 329 yards with a touchdown and an interception in the game, a 30-27 loss to the Rams on Jan. 23, 2022.",https://assets.nflallday.com/editions/divisional_round/a96e7826-6867-4451-8922-96c1c29ed41d/play_a96e7826-6867-4451-8922-96c1c29ed41d_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,718.9245283018868,53,https://nflallday.com/listing/moment/791
797,Jordan Willis,San Francisco 49ers,All,All,Blocked Kick,2021,Divisional,2022-01-22 00:00:00.000,Win,True,True,,True,True,True,LEGENDARY,2,"In what will go down as one of the biggest momentum-shifting special teams plays in playoff history, Jordan Willis broke through the line with under five minutes to play and blocked this Green Bay punt. The ball hung in the air for what felt like an eternity before bouncing just outside the goal line with only gold San Francisco helmets in the area. Talanoa Hufanga raced toward the ball as it spun around on the snowy turf, picking it up and scampering into the end zone for the touchdown. An extra point would tie the game, 10-10. The 49ers would go on to win, 13-10, to advance to the NFC Championship Game on Jan. 22, 2022.",https://assets.nflallday.com/editions/divisional_round/093c1a25-447e-45a7-a6be-b160d30d9dd1/play_093c1a25-447e-45a7-a6be-b160d30d9dd1_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,56,930.0,4,https://nflallday.com/listing/moment/797
798,Joe Burrow,Cincinnati Bengals,All,All,Rush,2021,21,2022-01-30 00:00:00.000,Win,True,True,False,False,False,False,COMMON,0,"Joe Burrow was in the defender's grasp in the pocket on this critical third down in the fourth quarter, but refused to go down, wriggling away and rolling out toward the near sideline. He hurried past a Chris Jones dive and eyed the seven yards in front of him that he needed for the first. The possibility of a throw was just enough to freeze the defender in front of him and he scampered past the first-down marker to give Cincinnati a fresh set of downs. Burrow finished 23-of-38 for 250 yards with two touchdowns and one interception in the game and helped his team to a 27-24 overtime victory against the Chiefs in the AFC Championship Game on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/7d7ae65f-8b39-4eab-a383-e275eb6b3f61/play_7d7ae65f-8b39-4eab-a383-e275eb6b3f61_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,37.55647955647956,1443,https://nflallday.com/listing/moment/798
799,Sam Hubbard,Cincinnati Bengals,All,All,Strip Sack,2021,21,2022-01-30 00:00:00.000,Win,True,True,,False,True,False,COMMON,0,"The Chiefs were just nine yards away from scoring a go-ahead touchdown with under a minute to play. Sam Hubbard kept the Bengals fighting. After registering a sack on the previous play, he chased down Patrick Mahomes II here for another sack, even managing to strip the ball away from him. Though Kansas City recovered the fumble, it put the Chiefs outside the red zone and forced them to settle for a game-tying field goal. Cincinnati would go on to win in overtime, 27-24, in the AFC Championship Game on Jan. 30, 2022. Hubbard finished with eight total tackles, including two sacks, in the victory. ",https://assets.nflallday.com/editions/conference_championships/887a27d3-1ec5-4c90-aab3-f874f2bf4ec2/play_887a27d3-1ec5-4c90-aab3-f874f2bf4ec2_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,6.875375375375375,666,https://nflallday.com/listing/moment/799
800,Tee Higgins,Cincinnati Bengals,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Tee Higgins got behind the defense off of play action here, pulling in this pass from Joe Burrow and carrying it inside the Kansas City 40-yard line for a gain of 44 yards and a first down. Higgins caught six passes for 103 yards in the game, a 27-24 Bengals win in overtime against Kansas City in the AFC Championship Game on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/1eb47ab9-c3db-4749-b937-054051495291/play_1eb47ab9-c3db-4749-b937-054051495291_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,20.285714285714285,1281,https://nflallday.com/listing/moment/800
801,Tyreek Hill,Kansas City Chiefs,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Patrick Mahomes II didn't see anyone open as he dropped back to pass on this 1st and Goal, but stayed patient. Rolling out to his right, he eyed Tyreek Hill streaking toward the back corner of the end zone and fired this pass to the receiver, who pulled it in, tapped two feet, and completed the catch for the score, giving the Chiefs an early lead over the Bengals in the AFC Championship Game. Hill caught seven passes for 78 yards and this touchdown in the game, but his team would ultimately fall to Cincinnati, 27-24, in overtime on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/48c09040-159f-47ec-b011-575c5fb9e51d/play_48c09040-159f-47ec-b011-575c5fb9e51d_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,44.76818742293465,2433,https://nflallday.com/listing/moment/801
802,Kendall Blanton,Los Angeles Rams,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Down by 10 late in the third quarter, the Rams reached into the play vault for a classic flea flicker. Tight end Kendall Blanton locked up with a defensive lineman at the snap of the ball, tossed him off-balanced, and slipped out of the chaos in the pocket to secure the pass in the flat with grass in front of him. He picked up 20 yards off the screen behind blocks from teammates Rob Havenstein and Brian Allen. Blanton would finish with 57 yards on five receptions in the 20-17 win over their divisional rival in the NFC Championship Game on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/622d4ee0-a512-43cc-b543-4c1e68cb0b0d/play_622d4ee0-a512-43cc-b543-4c1e68cb0b0d_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,7.880952380952381,588,https://nflallday.com/listing/moment/802
804,Deebo Samuel,San Francisco 49ers,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Quickness. Power. Speed. Balance. Deebo Samuel used just about every tool in his toolbox to make his way through the Rams' defense en route to a 44-yard touchdown here. He caught four passes for 72 yards and carried the ball seven times for 26 yards, though the 49ers would fall to Los Angeles in the NFC Championship Game, 20-17, on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/e51b49f0-f58c-4a5f-aaa1-c529b719d867/play_e51b49f0-f58c-4a5f-aaa1-c529b719d867_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,32.20034344590727,1747,https://nflallday.com/listing/moment/804
805,Jimmy Garoppolo,San Francisco 49ers,All,All,Pass,2021,21,2022-01-30 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"George Kittle found a soft spot in the Los Angeles defense and Jimmy Garoppolo found him, lofting this pass up high for Kittle to go grab and bring in for the score. The touchdown and extra point gave San Francisco a 10-point lead late in the third quarter, though they were unable to maintain that lead in a 20-17 loss to Los Angeles in the NFC Championship Game on Jan. 30, 2022. Garoppolo finished 16-of-30 for 232 yards with two touchdowns and one interception in the loss.",https://assets.nflallday.com/editions/conference_championships/0953b3db-7cc2-426d-a81c-072f83f65f0c/play_0953b3db-7cc2-426d-a81c-072f83f65f0c_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,27.42205128205128,1950,https://nflallday.com/listing/moment/805
806,Ja'Marr Chase,Cincinnati Bengals,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Win,True,False,True,True,True,True,RARE,1,"Ja'Marr Chase in single coverage on the outside? Put it where he can go get it and let him make a play. That's what happened here, with Chase pulling in a tough grab with little room to work along the far boundary for six. Cincinnati would go for two and get it on the next play, tying the game at 21 apiece late in the third quarter. The Bengals would go on to win in overtime, 27-24, in the AFC Championship Game on Jan. 30, 2022. Chase caught six passes for 54 yards and this score in the victory.",https://assets.nflallday.com/editions/conference_championships/dd13e8fc-3535-4435-9984-92033b790d86/play_dd13e8fc-3535-4435-9984-92033b790d86_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,190.0,47,https://nflallday.com/listing/moment/806
807,Samaje Perine,Cincinnati Bengals,All,All,Reception,2021,21,2022-01-30 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Samaje Perine took this screen pass and made a defender miss, springing him ahead to pick up the first down. But he was far from done. Perine got a block and kept moving into the red zone, winning the race against two trailing Chiefs defenders to take it in for the 41-yard touchdown. Perine caught three passes for 43 yards and this score on the day in Cincinnati's 27-24 overtime victory against Kansas City in the AFC Championship Game on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/257a7b89-364d-4c52-abdb-94cc12df2b34/play_257a7b89-364d-4c52-abdb-94cc12df2b34_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,59.456896551724135,116,https://nflallday.com/listing/moment/807
808,Patrick Mahomes II,Kansas City Chiefs,All,All,Pass,2021,21,2022-01-30 00:00:00.000,Loss,False,True,,True,True,True,RARE,1,"No receivers open. No room up the middle. Left? Closed off. So Patrick Mahomes II circled back to the right, eluded a defender to get to the outside and kept his eyes down the field. Travis Kelce worked his way open near the far pylon and Mahomes floated a pass to him for the score. Mahomes finished 26-of-39 passing for 275 yards with three touchdowns and two interceptions in his team's 27-24 loss to Cincinnati in the AFC Championship Game on Jan. 30, 2022.",https://assets.nflallday.com/editions/conference_championships/869c29e4-5ddd-454c-8c2d-23397159eb0d/play_869c29e4-5ddd-454c-8c2d-23397159eb0d_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,430.3225806451613,62,https://nflallday.com/listing/moment/808
809,Matthew Stafford,Los Angeles Rams,All,All,Pass,2021,21,2022-01-30 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Matthew Stafford found Cooper Kupp in the back corner of the end zone on this one, just as he settled into a soft spot in the San Francisco defense. The ball arrived just before the help came over the top and Kupp pulled it in inbounds to complete the grab. Stafford finished 31-of-45 for 337 yards with two touchdowns and one interception in the Rams' 20-17 victory over the 49ers in the NFC Championship Game on Jan. 30, 2022. ",https://assets.nflallday.com/editions/conference_championships/b5b5bddf-2a81-47a1-91c5-f430f51a0ca6/play_b5b5bddf-2a81-47a1-91c5-f430f51a0ca6_conference_championships_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,126.41463414634147,41,https://nflallday.com/listing/moment/809
812,Kyle Pitts,Atlanta Falcons,All,All,Reception,2021,5,2021-10-10 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Kyle Pitts burst off the line of scrimmage near the goal line and broke toward the far sideline, creating separation from his defender. That was enough of a window for Matt Ryan to find him with this pass for Pitts' first career NFL touchdown. Pitts caught nine passes for 119 yards and the score on the day in Atlanta's 27-20 win over the Jets in London on Oct. 10, 2021.",https://assets.nflallday.com/editions/base/f876c6ea-22a6-44a3-ba9e-9ea56c3ee735/play_f876c6ea-22a6-44a3-ba9e-9ea56c3ee735_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,35.59519725557461,583,https://nflallday.com/listing/moment/812
813,Jaylen Waddle,Miami Dolphins,All,All,Reception,2021,1,2021-09-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"The Dolphins got creative with Jaylen Waddle here, bringing him in motion before the snap only to have him reverse course and track quarterback Tua Tagovailoa as he rolled out to the left on play action. Blockers sealed the edge as Waddle pulled in the short pass, giving him a lane to the end zone. One broken tackle and a dive got him across the goal line for his first career NFL touchdown. He caught four passes for 61 yards and this score in the game, a 17-16 Miami victory over New England on Sept. 12, 2021.",https://assets.nflallday.com/editions/base/577e4e69-a24d-478a-b44b-da6b8e56cb93/play_577e4e69-a24d-478a-b44b-da6b8e56cb93_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,43.41425818882466,2076,https://nflallday.com/listing/moment/813
814,Mac Jones,New England Patriots,All,All,Pass,2021,1,2021-09-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"As a defender was bearing down on him, Mac Jones looked left and found Nelson Agholor, who eluded a would-be tackler and took it in for the score. The seven-yard connection marked Jones' first career NFL touchdown pass, part of a day where he completed 29-of-39 passes for 281 yards and this score while also not throwing an interception. New England would fall to Miami, though, 17-16, on Sept. 12, 2021. ",https://assets.nflallday.com/editions/base/8743ad40-3acd-4964-b264-0139f6ab0c13/play_8743ad40-3acd-4964-b264-0139f6ab0c13_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,17.589714285714287,875,https://nflallday.com/listing/moment/814
815,DeVonta Smith,Philadelphia Eagles,All,All,Reception,2021,1,2021-09-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"DeVonta Smith got a step on his defender on the far sideline and Jalen Hurts floated this pass to him for the score, giving Smith his first career NFL catch and first career NFL touchdown. After an extra point, Philadelphia took a 7-3 lead in the first quarter over Atlanta and would never trail again in a 32-6 road victory on Sept. 12, 2021. Smith finished with six catches for 71 yards and a touchdown in the win.",https://assets.nflallday.com/editions/base/def0eba5-ff43-448d-a3f0-f21f62ad97a2/play_def0eba5-ff43-448d-a3f0-f21f62ad97a2_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,25.050135501355015,738,https://nflallday.com/listing/moment/815
